Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-PEJSIH-02-a,C16H24O3P2,2,0,P-P,45,326.312524,0.10281764,FALSE,TRUE,10.12976905,2.27911587,678331f5f838e4f3957690bccd61b22a,2,"PEJSIH, PIZFEK",Rh(2)
unq_CSD-PEJSUS-02-a,C6H6N3O4,2,-1,O-N,19,184.131,0.385783929,FALSE,FALSE,6.489626289,2.037008693,01d7d33cb12fc952379924743fcaa4b4,15,"PEJSUS, PEJSUS, TADTEX01, TADTEX01, CUHSIJ, ... (10 more)","Co(5), Rh(4), Hg(2), Cu(2), Cd(2)"
unq_CSD-PEJWAD-02-a,C19H18N1P1,2,0,P-N,39,291.333762,0.126797278,FALSE,TRUE,11.61675688,2.185454227,abaa23b5e2be9022bbe58f08a03c6d03,10,"PEJWAD, POVHUE, POXGUF, BOHVUR, GAWJAP, ... (5 more)","Pd(2), Ni(2), Rh(2), Ir(1), Mo(1), ... (2 more)"
unq_CSD-PEJWAD-01-b,C4H7O3,1,-1,C,14,103.097,0.255819029,FALSE,FALSE,5.387764929,1.963648945,d8b6cee0f7342f225c9f5cf537b3b495,1,PEJWAD,Pd(1)
unq_CSD-PEJXEI-04-a,C28H18N2O2,4,-2,O-N-N-O,50,414.464,0.246807803,FALSE,TRUE,16.95463377,2.006899803,19ef471c5228ea4a5d81d24813369150,22,"PEJXEI, LUHJEF, BEKVOF, BEKVOF, CERDOT, ... (17 more)","Mn(4), Ru(3), Cr(3), Cu(3), Th(2), ... (5 more)"
unq_CSD-PEKFUJ-03-a,C14H13N2O3,3,-1,O-O-N,32,257.269,0.330568118,FALSE,TRUE,11.21662406,2.022721232,9bc77cf99ee31110ecebc6a66fce5403,2,"PEKFUJ, HOFJOD",V(2)
unq_CSD-PEKHUJ-02-a,C36H24P2,2,0,P-P,62,518.535524,0.066919314,FALSE,FALSE,13.27190131,2.243222413,96721c1624df7d5824283ccb6c6be22a,1,PEKHUJ,Pd(1)
unq_CSD-PEKMAV-02-a,C39H28O1P2,2,0,P-O,70,574.599524,0.051599799,FALSE,FALSE,12.84310826,2.155209686,3d7f1b6805dfb30480635e7cc492f2d3,1,PEKMAV,Pd(1)
unq_CSD-PEKNEA-02-a,C5H4N1S1,2,-1,S-N,11,110.154,0.920608782,FALSE,TRUE,5.406201853,2.322289614,bd843c380489a4847cad15b6d5e8f9c0,199,"PEKNEA, PEKNEA, PEMTIL, PEMTIL, PEMTOR, ... (194 more)","Ru(32), Mo(18), Fe(17), W(17), Co(15), ... (20 more)"
unq_CSD-PEKNOK-02-a,C17H20N2,2,0,N-N,39,252.361,0.123276845,FALSE,TRUE,10.96599986,2.000477028,45264465fead066326bc9c13f38b5081,1,PEKNOK,Ni(1)
unq_CSD-PEKPEA-01-b,C5H5N5,1,0,N,15,135.13,0.863814083,FALSE,TRUE,6.145310838,2.08137728,546949de84c9956cf6fa0f7509852ab5,3,"PEKPEA, VILLOS, VILLOS","Mn(2), Ni(1)"
unq_CSD-PEKRAY-01-a,C2H4N4S1,1,0,N,11,116.142,0.735336221,FALSE,FALSE,6.15957216,2.277973894,05bddac62e952823a03fd756d4894798,2,"PEKRAY, PEKRAY",Mn(2)
unq_CSD-PEKRUT-02-a,C24H20N2O4,2,0,N-N,50,400.434,0.135469455,FALSE,FALSE,13.28301601,2.081616968,c45ecdfbbd59ca947c90e50dfe0e409c,4,"PEKRUT, PEKSAA, MUPZOP, EBANEC","Os(1), Ru(1), Mn(1), Re(1)"
unq_CSD-PEKSEE-03-a,C31H18Br1N1,3,-2,N-C-C,51,484.396,0.295864854,FALSE,TRUE,15.93554854,2.061674517,536134327a145814ca7118d4a8910622,1,PEKSEE,Pt(1)
unq_CSD-PEKTEF-03-a,C25H15N1,3,-2,N-C-C,41,329.402,0.651686495,FALSE,TRUE,15.98253321,2.060101512,1f4ed41bb210584e3a54d6c681bcdc33,4,"PEKTEF, DENCUV, DENFAE, SEYVAV","Au(3), Pt(1)"
unq_CSD-PEKTOP-03-a,C31H19N1,3,-2,N-C-C,51,405.5,0.2634752,FALSE,TRUE,15.95105491,2.049584429,b8d9fc602304297768731c314777caf2,1,PEKTOP,Pt(1)
unq_CSD-PEKVAC-02-b,C8H10O3,2,0,C-C,21,154.165,0.211735938,TRUE,TRUE,6.397651647,1.95454878,f6da79a4a27d1917293ffadfe59872b0,1,PEKVAC,Ni(1)
unq_CSD-PEKWEK-02-a,C14H11N3,2,0,N-N,28,221.263,0.31567753,FALSE,TRUE,12.32769236,2.05551312,a0eb857802f54411ea1b2a8e13571f9f,11,"PEKWEK, YUZWIC, HUYPIB, IDAMOP, SARKAB, ... (6 more)","Cu(4), Co(2), Fe(2), Mn(1), Ir(1), ... (1 more)"
unq_CSD-PEKWIO-02-a,C18H13N3,2,0,N-N,34,271.323,0.219518515,FALSE,TRUE,12.47413938,2.051940706,a8fdd22f4b0c89125d9898900aa0c37f,1,PEKWIO,Mn(1)
unq_CSD-PEKWOS-01-a,C7H5O1Se1,1,-1,Se,14,184.087,0.944620472,FALSE,FALSE,6.33049948,2.58587833,a58a40126f124ee16a8ddbfc54bb543d,6,"PEKWOS, PEKWOS, KECDOM, KECDOM, DOZTIW, ... (1 more)","Cd(2), Pt(2), Zn(2)"
unq_CSD-PEKWOU-02-a,C14H10Br1N3,2,0,N-N,28,300.159,0.600669855,FALSE,TRUE,13.20737039,2.056420713,e30b83d9a7b8d68ece40ea783b55c514,1,PEKWOU,Mn(1)
unq_CSD-PEKWUA-02-a,C14H10Br1N3,2,0,N-N,28,300.159,0.608289928,FALSE,TRUE,12.47346685,2.044315179,df5465811b9789770716854989f6801b,1,PEKWUA,Mn(1)
unq_CSD-PEKWUY-01-a,C9H11N1,1,-2,N,21,133.194,0.342314324,FALSE,FALSE,6.494248309,1.716469775,7d53565faaf4709998d4a328a9f91967,78,"PEKWUY, SILVUE, TACYOM, TACYOM, LIKPIE, ... (73 more)","Mo(18), Cr(16), U(14), Fe(10), W(8), ... (8 more)"
unq_CSD-PEKXAH-02-a,C18H19N3,2,0,N-N,40,277.371,0.14442695,FALSE,TRUE,12.7838374,2.056049121,e7910fdca681e47daf1188aed3db2550,1,PEKXAH,Mn(1)
unq_CSD-PEKXEL-02-a,C13H10N4,2,0,N-N,27,222.251,0.782358134,FALSE,TRUE,12.36140768,2.055665276,1b083ac59fb0209e2847b1bbbad5204c,9,"PEKXEL, FUQGOP, CARTEY, CARTEY, CARTEY, ... (4 more)","Ru(7), Mn(1), Re(1)"
unq_CSD-PEKXIP-02-a,C12H9N3O1,2,0,N-N,25,211.224,0.683797556,FALSE,TRUE,11.86483051,2.055369672,9fd37a9450302af99b570f23cff9e5db,1,PEKXIP,Mn(1)
unq_CSD-PEKXOS-01-a,C18H15N1P1,1,-1,N,35,276.298762,0.119273867,FALSE,FALSE,9.533263558,1.794361817,204ed10a1b5b3f0c45261877a412710c,44,"PEKXOS, PEKXOS, PEKXOS, PEKXOS, PICDEK, ... (39 more)","W(10), Mo(10), V(4), Os(4), Fe(4), ... (7 more)"
unq_CSD-PEKYUC-05-a,C35H47N1S4,5,-2,S-S-S-S-N,87,610.008,0.064656285,FALSE,TRUE,17.73325355,2.260513036,a7bea4441a506d29047a463cda43ea8b,8,"PEKYUC, LONQUA, QOMPUD, AYIDAQ, XENMEL, ... (3 more)",Ru(8)
unq_CSD-PEKZAJ-04-a,C16H18N2S2,4,-2,S-S-N-N,38,302.454,0.144925749,FALSE,TRUE,12.46949938,2.29241784,41e3e6c05f0ba96a5d4a2d562d9d7954,51,"PEKZAJ, TEJBUH, BERQIB, BERQOH, BESFOX, ... (46 more)","Ru(28), Mo(10), Fe(5), W(4), Ni(2), ... (2 more)"
unq_CSD-PEKZEN-01-a,H4N2,1,0,N,6,32.046,0.553121956,FALSE,TRUE,2.606453157,2.133161194,ec9de9be3da64220d8d2ff10d584c01f,41,"PEKZEN, SOPVUP, MATMOM, BABGIX, BESVIF, ... (36 more)","Ru(11), Fe(10), Ni(3), Ir(3), V(3), ... (9 more)"
unq_CSD-PELBEN-04-a,C32H28S4,4,-2,S-S-S-S,64,540.816,0.072797644,FALSE,TRUE,16.07366062,2.677028676,e5cb4d5488c8b5b0907c4a75d0228e27,1,PELBEN,Hg(1)
unq_CSD-PELBIS-01-a,C5F4N1,1,-1,C,10,150.0556127,0.931231193,FALSE,FALSE,5.337582289,1.895261135,7b49116bc0386fda57a495d2c458ce36,4,"PELBIS, MAPKIX, MAPKOD, VAWJAF",Ni(4)
unq_CSD-PELCER-03-a,C15H13N1O3,3,-2,N-O-O,32,255.273,0.382584653,FALSE,TRUE,12.80241747,1.891329129,b6f1841b692fe9dcf2fa4c3094ed6877,5,"PELCER, AXAZUU, AXEBAG, FUPTUI, GANQUL","Mo(2), Co(1), Ni(1), Pd(1)"
unq_CSD-PELDEP-02-a,C17H19O2P1,2,0,P-O,39,286.310762,0.140132417,FALSE,TRUE,11.1525284,2.177533961,d5ca8682aee87482f1b9be6734f650b6,3,"PELDEP, PELDEP, ZIPLOZ","Pd(2), Ru(1)"
unq_CSD-PELGIU-06-a,C9H12,6,0,C-C-C-C-C-C,21,120.195,0.337324996,TRUE,TRUE,6.595932394,2.244857214,4649d256de81ad38f14a15b698389761,130,"PELGIU, PEVDAX, PEVDAX, PEYNUC, PIKSOT, ... (125 more)","Ru(50), Os(15), Cr(13), Nb(9), Fe(7), ... (18 more)"
unq_CSD-PELGIX-01-a,C4H5N2S1,1,-1,S,12,113.158,0.46867431,FALSE,FALSE,4.970957073,2.407914861,3566258b8e3a1cba7238626daa4c9f39,2,"PELGIX, GOJYAF","Ru(1), Au(1)"
unq_CSD-PELGIX-02-a,C4H5N2S1,2,-1,S-N,12,113.158,0.468268769,FALSE,TRUE,5.061889262,2.337002766,456eb2d1d4bd842b258d96df5669220d,18,"PELGIX, MALVEC, YEWDUA, YEWDUA, HACHIG, ... (13 more)","Ru(13), Rh(2), U(1), W(1), Ir(1)"
unq_CSD-PELGOD-04-a,C24H21N7,4,0,N-N-N-N,52,407.481,0.06830544,FALSE,TRUE,12.68283004,2.116181281,8d8a6cb4470b50abb97b2744dfb60ff4,51,"PELGOD, LIVTOB, LIVTUH, LIVVAP, LONWAM, ... (46 more)","Cu(8), Fe(8), Co(6), Pr(4), Ni(4), ... (12 more)"
unq_CSD-PELHIA-04-a,C19H21N5S1,4,0,S-N-N-N,46,351.472,0.099960853,FALSE,TRUE,13.32247796,2.200561077,a1154fc53ef329e6aa712f5852eedaa6,2,"PELHIA, CAMSES",Cu(2)
unq_CSD-PELMOI10-07-a,C24H27N7O3,7,0,N-N-O-N-N-O-O,61,461.526,0.054314121,FALSE,TRUE,10.19341823,2.266837382,bb9ea5cff047dc556461d43af12f8e61,1,PELMOI10,Mn(1)
unq_CSD-PELNIG-01-a,C1F3,1,-1,C,4,69.00620949,0.686473646,FALSE,FALSE,2.121790122,2.100824821,2ab450cee13355f1c698249ca90582d9,430,"PELNIG, PELNIG, PELNIG, PELNIG02, PELNIG02, ... (425 more)","Ni(90), Au(79), Cu(76), Ag(61), Pd(40), ... (5 more)"
unq_CSD-PELNUQ-02-a,C17H7Br2F6N2O2S1,2,-1,N-N,37,577.113419,0.126875485,FALSE,TRUE,12.82733993,2.061469714,37e03d8b7490bcb5357e3d47f1ce899e,2,"PELNUQ, PELNUQ",Zn(2)
unq_CSD-PELPUS-02-a,C20H26N2O1,2,0,O-N,49,310.441,0.134186404,FALSE,TRUE,16.07329398,1.868309417,482ca53ca8a8091c0473868d254a0413,4,"PELPUS, PELPUS, KASYIN, KASYIN","Co(2), Ni(2)"
unq_CSD-PELQUT-02-a,C15H10N3O4S1,2,-1,N-N,33,328.322,0.117601342,FALSE,TRUE,11.73371005,2.138408752,5742c3da596487dd014b1e06c82d344f,12,"PELQUT, PELQUT, AXENEZ, AXENEZ, AXENID, ... (7 more)","Zn(4), Cu(4), Co(2), Ni(2)"
unq_CSD-PELTAC-01-a,C38H42N2O2Si1,1,0,O,85,586.851,0.06815922,FALSE,FALSE,16.57917717,2.1762524,0cb063067ccb10ad66ab9da027b30e15,2,"PELTAC, PELTAC",Mn(2)
unq_CSD-PELVAE-01-a,C6H7N1,1,0,N,14,93.129,0.47408074,FALSE,TRUE,5.587441969,2.000386278,5a53300fdd20a825ab66896bda31d711,228,"PELVAE, PELVAE, PIGYUC, SUVYUF, SUVYUF, ... (223 more)","Ni(44), Co(41), Zn(36), Cu(30), Cd(12), ... (12 more)"
unq_CSD-PELVEI-02-a,C24H16N2,2,0,N-N,42,332.406,0.158321466,FALSE,TRUE,12.35739347,2.010609521,9cf6a7cb8514044e06feb2b9c809b179,97,"PELVEI, PELVEI, PEPREJ, SORGOX, TAVVIV, ... (92 more)","Cu(22), Ru(13), Pt(13), Er(7), Os(6), ... (15 more)"
unq_CSD-PELWEL-02-a,C36H28O1P2,2,0,P-P,67,538.566524,0.055130362,FALSE,FALSE,13.61457574,2.459934009,0b564a9f1e76fb17a95529c64d0ac4c9,334,"PELWEL, POFQEJ, POFQUZ, POJDEA, POJDOK, ... (329 more)","Cu(250), Ag(32), Ru(11), Ni(11), Pd(11), ... (7 more)"
unq_CSD-PELWEL-02-b,C16H6N6,2,0,N-N,28,282.266,0.650864592,FALSE,TRUE,10.33074406,2.383971988,ab4a0a3836b19c1494f96edd89779737,24,"PELWEL, PELWUB, TEBDUB, TEBDUB, TEWYOL, ... (19 more)","Ag(7), Cu(5), Zn(4), Co(3), Eu(2), ... (3 more)"
unq_CSD-PELWOT-01-c,C5H2F6N2,1,0,N,15,204.075419,0.318420894,FALSE,TRUE,6.663928774,2.010590189,3713e2ca9a1abb909ae098501d54b596,2,"PELWOT, PELWOT",Pd(2)
unq_CSD-PELXOU-03-a,C19H25N5,3,0,N-N-N,49,323.444,0.137871301,FALSE,FALSE,11.52899866,2.219812703,99c6aa18c1bb77483ce86b780000aa0d,4,"PELXOU, AFUCUZ, AFUDAG, AFUDEK","Cu(3), Fe(1)"
unq_CSD-PELZOY-06-a,C15H30N3O3,6,-3,N-N-N-O-O-O,51,300.423,0.080881174,FALSE,TRUE,7.561786403,1.968682901,0a5efad4a93fc4863480bae0d90e9dc8,1,PELZOY,Mn(1)
unq_CSD-PEMBAN-02-a,C14H11N2O2,2,-1,O-N,29,239.254,0.263047406,FALSE,TRUE,12.7921842,2.093090276,91fc0a1da4e2a1b2b5de649f5a71cd6b,3,"PEMBAN, ATIJIW, ATIJIW01",Ru(3)
unq_CSD-PEMCIV-01-c,C21H33O3P1,1,0,P,58,364.465762,0.077386084,FALSE,TRUE,12.04191922,2.354442325,ef267c37eef91d9f350ae4787cdcd390,3,"PEMCIV, PEMCIV, NEYKAG","Pd(2), Au(1)"
unq_CSD-PEMCIW-02-a,C14H14N2O2,2,0,O-N,32,242.278,0.177803782,FALSE,TRUE,11.26953544,1.954476024,d8c3d52af7903fe76a758ac7594aec35,2,"PEMCIW, PEMCIW",Cu(2)
unq_CSD-PEMCOC-02-a,C14H12F1N2O2,2,-1,O-N,31,259.2604032,0.177351325,FALSE,TRUE,11.25031415,1.939144329,137dc13834fab4f391108d09d3ad8989,2,"PEMCOC, PEMCOC",Cu(2)
unq_CSD-PEMCUH-02-a,C24H44P2,2,0,P-P,70,394.563524,0.067457159,FALSE,TRUE,10.2935251,2.285789964,637a44eafaa32f08ae84cda40a3ab463,27,"PEMCUH, UMOLOX, UVIZUX, UVOBIT, UVOTIL, ... (22 more)","Pd(19), Pt(7), Rh(1)"
unq_CSD-PEMCUI-03-a,C14H12I1N2O2,3,-1,I-O-N,31,367.16647,0.189140081,FALSE,TRUE,11.1882649,2.406320855,b7a8327db2f37ae055c656c2a422cfda,2,"PEMCUI, PEMCUI",Cu(2)
unq_CSD-PEMDIW-02-a,C27H34P2,2,0,P-P,63,420.516524,0.068828865,FALSE,TRUE,11.89391541,2.26078956,0ee52663ed4bf2629dd218cce8efcf97,2,"PEMDIW, GOKKIC","Pt(1), Pd(1)"
unq_CSD-PEMDOC-02-a,C29H38P2,2,0,P-P,69,448.570524,0.065125049,FALSE,TRUE,12.05995908,2.281177035,6d539bf511a48bd61fc49d694f484fbe,1,PEMDOC,Pt(1)
unq_CSD-PEMENI-04-a,C31H35N1O1P2,4,0,N-O-P-P,70,499.574524,0.063905785,FALSE,TRUE,13.364478,2.214129964,f03236b0fd662d6c3a6fc2c2a0911008,1,PEMENI,Ni(1)
unq_CSD-PEMFAQ-02-a,C25H40O3P2,2,0,P-P,70,450.539524,0.070464654,FALSE,TRUE,11.49947004,2.292512796,e79bfb005823acb2b071338b60d91209,2,"PEMFAQ, PEMFIY","Pt(1), Pd(1)"
unq_CSD-PEMFEU-02-a,C27H38O6P2,2,0,P-P,73,520.542524,0.065838545,FALSE,TRUE,13.31116527,2.29181227,e4e57fb0232dbb27e3764660b8b951d0,1,PEMFEU,Pt(1)
unq_CSD-PEMGIA-03-a,C11H17N3O1,3,0,N-N-N,32,207.277,0.213092683,FALSE,TRUE,10.55913112,2.370160122,061695b6c8cbbf9615ac6dbba3447e66,2,"PEMGIA, EHOLUJ","Cd(1), Zn(1)"
unq_CSD-PEMGOG-03-a,C16H19N3O1,3,0,N-N-N,39,269.348,0.147170195,FALSE,TRUE,11.2378575,2.365253676,2e46649f72d830a7bb7e0b9f50c32c43,5,"PEMGOG, PEMGOG01, ZENHEI, ZENHOS, ZENHOS01","Cd(4), Zn(1)"
unq_CSD-PEMGUM-02-a,C4H12N2,2,0,N-N,18,88.154,0.234714378,FALSE,TRUE,5.36068504,2.047234032,377c7112588e95c8360005973092d4a7,7,"PEMGUM, PEMGUM, CABHAR, VESZUO, NMPACU, ... (2 more)","Cu(6), Ni(1)"
unq_CSD-PEMHAT-02-a,C5H14N2,2,0,N-N,21,102.181,0.17537649,FALSE,TRUE,5.253354446,2.035906742,5422ee9e8f16fcbe8c7d2bbccace3667,38,"PEMHAT, PEMHAT, TAJJOE, BABMEA, BABMEA, ... (33 more)","Cu(14), Cr(6), Ni(4), Zn(4), Ru(3), ... (4 more)"
unq_CSD-PEMJIC-02-b,C28H31B1F2N4,2,0,N-N,66,472.3908063,0.070563764,FALSE,TRUE,13.12179858,2.055212545,9e834943c048d3f64725e755f6d267e6,1,PEMJIC,Pt(1)
unq_CSD-PEMKID-04-a,C12H28N4,4,0,N-N-N-N,44,228.384,0.115252347,FALSE,TRUE,7.93045832,2.130123649,86daf2b9f5d55b50fe112118fd512c1c,21,"PEMKID, PEMKOJ, POXZAG, POXZAG01, SUQSEF, ... (16 more)","Co(10), Ni(3), Zn(3), Cr(2), Yb(2), ... (1 more)"
unq_CSD-PEMKUQ-02-a,C25H33N2,2,-1,N-N,60,361.553,0.08264744,FALSE,FALSE,12.72999843,2.055505572,1882312daa9c67c83ad308a162d2258b,13,"PEMKUQ, PEMLAX, MEJLOE, MEJLUK, UTUFOG, ... (8 more)","Rh(5), Fe(3), Mn(2), Zn(2), Gd(1)"
unq_CSD-PEMLAX-01-b,C6H15Si1,1,-1,Si,22,115.271,0.216623883,FALSE,TRUE,7.064922494,2.36352425,b045d1833aa1e6d8e7c2c59f2eba953a,31,"PEMLAX, PEMLAX, PEMLOL, PEMLOL, PEMMOM, ... (26 more)","Ir(15), Rh(8), Ru(4), Fe(1), Os(1), ... (2 more)"
unq_CSD-PEMLUQ-03-a,C39H45N7,3,0,C-C-C,91,611.838,0.040187472,FALSE,FALSE,11.39196862,2.178878039,ad6481f24686df6654b847b7a133f2e4,12,"PEMLUQ, PEMMAX, TIYJUH, TIYKAO, GUGBER, ... (7 more)","Mn(7), Co(3), Fe(2)"
unq_CSD-PEMMEB-04-a,C39H45N7,4,0,N-C-C-C,91,611.838,0.039672427,FALSE,TRUE,11.15732402,2.152772345,d9be4e25f23cd60131c5b3f8b51af2e5,2,"PEMMEB, RAJGEP","Mn(1), Co(1)"
unq_CSD-PEMNAX-02-c,C12H8N3,2,-1,N-N,23,194.217,0.600635481,FALSE,TRUE,10.36347865,2.085495977,162c771578e35602323c691f96f15f9f,33,"PEMNAX, CEKXAT, CEKXAT, CEKXAT, CESPOI, ... (28 more)","Co(9), Os(5), Ru(3), Cd(3), Pt(3), ... (6 more)"
unq_CSD-PEMNEB-02-a,C4H12N2,2,0,N-N,18,88.154,0.245460102,FALSE,TRUE,6.400554931,2.12238196,6e074adf0c10e4e9735f12d73f193d67,53,"PEMNEB, PEMNEB, PEMNIF, PEMNIF, MEANIB01, ... (48 more)","Cu(35), Ni(12), Zn(3), Ru(1), Re(1), ... (1 more)"
unq_CSD-PEMNED-01-c,C12H27Sn1,1,-1,Sn,40,290.058,0.137129533,FALSE,TRUE,10.18368698,2.543879388,7c537443a87625f0b419598594b9b892,8,"PEMNED, PEMNED, FUTNIU, HEFQEP, EDIFEF, ... (3 more)","Fe(4), Rh(2), Pd(1), Os(1)"
unq_CSD-PEMROO-02-a,C6H10,2,0,C-C,16,82.146,0.308789283,TRUE,TRUE,5.639325275,2.024788343,544aae17d1d5bfcccfdcb4d5cbb4dddd,44,"PEMROO, PESDAS, PESDAS, PESDAS, SOMWIC, ... (39 more)","W(13), Ta(9), Mo(5), Au(4), Re(3), ... (7 more)"
unq_CSD-PEMSAB-02-a,C18H12O1,2,-2,O-C,31,244.293,0.206659349,FALSE,TRUE,11.8191762,1.978668786,8ee69f30c2d9fb5e5d0e7557a7c6db82,10,"PEMSAB, PEMSEF, POBMOI, POBMOI, GIMFAJ, ... (5 more)","W(6), Ta(3), Ti(1)"
unq_CSD-PEMSOP-01-b,C15H17N1Si1,1,0,Si,34,239.393,0.138861246,FALSE,FALSE,9.502851758,2.408979116,d8825a351b5cb8e0fbad5ddb84f95c6a,1,PEMSOP,Cr(1)
unq_CSD-PEMTAC-02-a,C18H24N2Si1,2,0,Si-N,45,296.489,0.089676067,FALSE,TRUE,11.1041543,2.325413776,33cc8f22cddf1a86e374ab09a3d9b659,1,PEMTAC,Cr(1)
unq_CSD-PEMVIM-02-b,C14H32P2,2,0,P-P,48,262.357524,0.118063583,FALSE,TRUE,10.02974858,2.312609028,b5ab8cc6a1d253f238d65432262ea481,219,"PEMVIM, PEZVEV, PEZVEV, PEZVEV10, PEZVEV10, ... (214 more)","Ni(101), Pt(31), Pd(19), W(19), Ru(14), ... (7 more)"
unq_CSD-PEMYAH10-02-a,C4H7N2O2,2,-1,N-N,15,115.112,0.379544957,FALSE,TRUE,6.028773953,1.882070214,f38f35848f8f9c579dfd2ad35eaf52f8,615,"PEMYAH10, PEMYAH10, PEMYEL10, PEMYEL10, SSCEBC01, ... (610 more)","Co(560), Rh(36), Cu(9), Ru(6), Ir(2), ... (1 more)"
unq_CSD-PEMYAH10-01-a,C6H9O4,1,-1,C,19,145.134,0.252600965,FALSE,TRUE,8.689463345,2.069015017,dccba1225290ef42d4aa476b6bcf7354,4,"PEMYAH10, PEMYEL10, MOSLUB, JINCUE","Co(3), Ru(1)"
unq_CSD-PEMYEL10-01-b,C3H9N1,1,0,N,13,59.112,0.302026822,FALSE,TRUE,4.561244499,2.059992087,c37b692328d00d29793c90c06f05a9bc,38,"PEMYEL10, BERTUO, COMGIU, YEVYIK, UKASUU, ... (33 more)","Ni(12), Cu(6), Pd(5), Pt(4), Cd(4), ... (4 more)"
unq_CSD-PEMZOX-04-a,C12H14N2O6,4,-2,O-N-O-N,34,282.252,0.281054159,FALSE,TRUE,14.26544241,1.856181801,944234232aaddd96d8e275185610b0d4,1,PEMZOX,Ni(1)
unq_CSD-PENBAM-02-b,C12H8N2O1,2,0,O-N,23,196.209,0.839862959,FALSE,TRUE,10.3202101,2.62922665,a971f36935eefffd5e196a02e6ba8c63,1,PENBAM,Eu(1)
unq_CSD-PENBIU-04-a,C11H18N2O6S2,4,-4,S-S-N-N,39,338.393,0.125397857,FALSE,TRUE,10.02926021,2.084338099,3ca14b0a06db9313bb0c87a93400d128,1,PENBIU,Co(1)
unq_CSD-PENBUG-04-a,C11H18N2O2S2,4,-4,S-S-N-N,35,274.397,0.136190404,FALSE,TRUE,9.564459153,2.030082668,252492a975a3531356aa198bed6cee55,1,PENBUG,Co(1)
unq_CSD-PENCET-03-a,C36H51N5O3,3,0,N-N-N,95,601.836,0.048148369,FALSE,TRUE,12.96556128,2.042235603,076cb87dc97d8b50c05c06fb951b3ff1,2,"PENCET, PENCIX",Cu(2)
unq_CSD-PENFEW-03-a,C37H28P2,3,0,P-C-P,67,534.578524,0.051753423,FALSE,FALSE,13.72868553,2.191340129,c927d2277fcaae5afd09d3e907cdffb0,11,"PENFEW, PENNAA, TEDGAN, TEDMUN, TEDNAU, ... (6 more)","Rh(4), Fe(3), Ir(2), Co(2)"
unq_CSD-PENFOG-03-a,C37H29P2,3,-1,P-C-P,68,535.586524,0.057125756,FALSE,FALSE,13.12810813,2.261192082,4abf6b9746f6bad8278871bbcdb0e6a2,5,"PENFOG, AYEHAQ, KIJYAG, NAVROV, REZHUZ","Ir(1), Fe(1), Co(1), Ni(1), Rh(1)"
unq_CSD-PENFOG-05-a,C8H11,5,-1,C-C-C-C-C,19,107.176,0.227804933,TRUE,TRUE,5.50540648,2.284213387,3e2bfd335ce2ebf460cc6b529e4559f5,7,"PENFOG, TOHXUJ, TOWWUX, ZEVXAZ, IRAYAB, ... (2 more)","Ru(3), Ir(2), Mo(1), Rh(1)"
unq_CSD-PENGUL-04-a,C30H31N5O1,4,0,O-N-N-N,67,477.612,0.069854604,FALSE,TRUE,16.13702718,2.034207206,54eded00e4f451a6231f7771640f90da,1,PENGUL,Cu(1)
unq_CSD-PENHAS-03-a,C30H32N5O1,3,1,N-N-N,68,478.62,0.069289152,FALSE,TRUE,16.03758342,1.987647005,5bb8270f8fefd7fc58c99cbceaaf3d4c,1,PENHAS,Cu(1)
unq_CSD-PENHEY-02-a,C6Br4O2,2,-2,O-O,12,423.68,0.908562602,FALSE,FALSE,6.552349402,1.910043619,c447d1e7f736b456ef0f7414a3b4a30b,62,"PENHEY, PENHEY, PENHIC, PENHIC, PENHOI, ... (57 more)","Mn(18), Co(18), Fe(7), Ce(4), Cr(3), ... (8 more)"
unq_CSD-PENJEA-04-a,C30H32I2N4O2,4,0,N-N-N-N,70,734.42094,0.061257041,FALSE,TRUE,17.2166219,2.341469047,d34ff907a10aec62ab0bec6a54a66a16,1,PENJEA,Mn(1)
unq_CSD-PENJIC-01-a,C27H29N3,1,0,C,59,395.55,0.098214023,FALSE,FALSE,14.93317906,2.10821113,f1470d03f29611978f9cbedb5b068581,7,"PENJIC, PENJIC, PENJOI, PENKAV, BIJQET, ... (2 more)","Ag(2), Rh(2), Fe(1), Co(1), Ir(1)"
unq_CSD-PENJIE-04-a,C30H34N4O2,4,0,N-N-N-N,70,482.628,0.04964165,FALSE,TRUE,15.35446498,2.339240316,d039dc6853d2676b7ed186ac74d7b5d7,1,PENJIE,Mn(1)
unq_CSD-PENJUO-02-a,C27H29N3,2,0,N-C,59,395.55,0.09365386,FALSE,FALSE,12.34018171,2.129611347,ce6822bd17a70383d1a60ec366624b9c,3,"PENJUO, PENKEZ, XIJSIT","Rh(2), Pd(1)"
unq_CSD-PENKIE-01-a,C6H5N1O2,1,0,N,14,123.111,0.865255303,FALSE,TRUE,6.800478696,2.03750864,3a9fc0b6217350c3450de81da0fac363,19,"PENKIE, PENKIE, CIJCAZ, CIJCAZ, CIJCAZ01, ... (14 more)","Pd(11), Pt(4), Cu(2), Ag(2)"
